DEPARTURES_PERFORMED,SEATS,PASSENGERS,ORIGIN,DEST,YEAR,QUARTER
0.00,0.00,0.00,ATL,LAX,2025,1
0.00,0.00,0.00,ATL,LAX,2025,1
0.00,0.00,0.00,ATL,SAN,2025,1
0.00,0.00,0.00,ATL,SAN,2025,4
0.00,0.00,0.00,BNA,ONT,2025,1
0.00,0.00,0.00,BUR,LAX,2025,2
0.00,0.00,0.00,CVG,LAX,2025,1
0.00,0.00,0.00,EWR,LAX,2025,3
0.00,0.00,0.00,EWR,SMF,2025,1
0.00,0.00,0.00,HOU,SFO,2025,2
0.00,0.00,0.00,IAH,SJC,2025,1
0.00,0.00,0.00,JFK,ONT,2025,3
0.00,0.00,0.00,LAX,ATL,2025,4
0.00,0.00,0.00,LAX,EWR,2025,3
0.00,0.00,0.00,LAX,LAX,2025,3
0.00,0.00,0.00,LAX,LAX,2025,4
0.00,0.00,0.00,LAX,SEA,2025,4
0.00,0.00,0.00,MDW,PSP,2025,1
0.00,0.00,0.00,MDW,SMF,2025,2
0.00,0.00,0.00,MIA,LAX,2025,3
0.00,0.00,0.00,NJK,ATL,2025,1
0.00,0.00,0.00,OAK,LAX,2025,4
0.00,0.00,0.00,ONT,ONT,2025,3
0.00,0.00,0.00,ONT,ONT,2025,4
0.00,0.00,0.00,PHX,LAX,2025,1
0.00,0.00,0.00,RIV,SLN,2025,1
0.00,0.00,0.00,SAN,ATL,2025,1
0.00,0.00,0.00,SAN,ATL,2025,4
0.00,0.00,0.00,SAN,JFK,2025,2
0.00,0.00,0.00,SFO,DEN,2025,2
0.00,0.00,0.00,SFO,DEN,2025,2
0.00,0.00,0.00,SFO,LAS,2025,2
0.00,0.00,0.00,SFO,SFO,2025,1
0.00,0.00,0.00,SJC,HPN,2025,1
0.00,0.00,0.00,SJC,MSP,2025,1
0.00,0.00,0.00,SJC,SNA,2025,4
0.00,0.00,0.00,SLN,RIV,2025,1
0.00,0.00,0.00,SMF,EWR,2025,1
0.00,0.00,0.00,SMF,SLC,2025,2
0.00,0.00,0.00,SMF,SLC,2025,3
0.00,0.00,0.00,SNA,DEN,2025,4
0.00,0.00,0.00,SNA,MDW,2025,4
0.00,0.00,0.00,SNA,OAK,2025,3
0.00,0.00,0.00,SNA,OKC,2025,4
0.00,0.00,0.00,YUM,LAX,2025,1
1.00,0.00,0.00,7CA,CIC,2025,4
1.00,0.00,0.00,ABQ,LAX,2025,4
1.00,0.00,0.00,ABQ,LGB,2025,4
1.00,0.00,0.00,ABQ,OAK,2025,4
1.00,0.00,0.00,ABQ,ONT,2025,2
1.00,0.00,0.00,ABQ,SBD,2025,1
1.00,0.00,0.00,ACV,CEC,2025,4
1.00,0.00,0.00,ACV,RDD,2025,4
1.00,0.00,0.00,ACV,RDD,2025,4
1.00,0.00,0.00,ACV,SMF,2025,4
1.00,0.00,0.00,AEX,LAX,2025,3
1.00,0.00,0.00,AFW,CNO,2025,2
1.00,0.00,0.00,AFW,OAK,2025,1
1.00,0.00,0.00,AFW,ONT,2025,2
1.00,0.00,0.00,AFW,ONT,2025,3
1.00,0.00,0.00,AFW,ONT,2025,3
1.00,0.00,0.00,AFW,ONT,2025,4
1.00,0.00,0.00,AFW,RIV,2025,1
1.00,0.00,0.00,AFW,SBD,2025,3
1.00,0.00,0.00,AFW,SBD,2025,4
1.00,0.00,0.00,AFW,SCK,2025,1
1.00,0.00,0.00,AFW,SCK,2025,2
1.00,0.00,0.00,AFW,SCK,2025,4
1.00,0.00,0.00,AFW,SMF,2025,1
1.00,0.00,0.00,AFW,SMF,2025,2
1.00,0.00,0.00,AFW,SMF,2025,2
1.00,0.00,0.00,AFW,SMF,2025,3
1.00,0.00,0.00,AFW,SMF,2025,4
1.00,0.00,0.00,ANC,LAX,2025,1
1.00,0.00,0.00,ANC,LAX,2025,1
1.00,0.00,0.00,ANC,LAX,2025,1
1.00,0.00,0.00,ANC,LAX,2025,1
1.00,0.00,0.00,ANC,LAX,2025,1
1.00,0.00,0.00,ANC,LAX,2025,2
1.00,0.00,0.00,ANC,LAX,2025,2
1.00,0.00,0.00,ANC,LAX,2025,3
1.00,0.00,0.00,ANC,LAX,2025,3
1.00,0.00,0.00,ANC,LAX,2025,3
1.00,0.00,0.00,ANC,LAX,2025,3
1.00,0.00,0.00,ANC,LAX,2025,3
1.00,0.00,0.00,ANC,LAX,2025,3
1.00,0.00,0.00,ANC,LAX,2025,4
1.00,0.00,0.00,ANC,LAX,2025,4
1.00,0.00,0.00,ANC,LAX,2025,4
1.00,0.00,0.00,ANC,LAX,2025,4
1.00,0.00,0.00,ANC,LAX,2025,4
1.00,0.00,0.00,ANC,LAX,2025,4
1.00,0.00,0.00,ANC,MHR,2025,1
1.00,0.00,0.00,ANC,ONT,2025,1
1.00,0.00,0.00,ANC,ONT,2025,1
1.00,0.00,0.00,ANC,ONT,2025,2
1.00,0.00,0.00,ANC,ONT,2025,3
1.00,0.00,0.00,ANC,ONT,2025,3
1.00,0.00,0.00,ANC,ONT,2025,4
1.00,0.00,0.00,ANC,ONT,2025,4
1.00,0.00,0.00,ANC,SFO,2025,2
1.00,0.00,0.00,ANC,SFO,2025,2
1.00,0.00,0.00,ANC,SFO,2025,3
1.00,0.00,0.00,ANC,SFO,2025,4
1.00,0.00,0.00,ANC,SFO,2025,4
1.00,0.00,0.00,ANC,SFO,2025,4
1.00,0.00,0.00,ANC,SFO,2025,4
1.00,0.00,0.00,ATL,LAX,2025,1
1.00,0.00,0.00,ATL,LAX,2025,2
1.00,0.00,0.00,ATL,LAX,2025,3
1.00,0.00,0.00,ATL,LAX,2025,3
1.00,0.00,0.00,ATL,LAX,2025,3
1.00,0.00,0.00,ATL,LAX,2025,3
1.00,0.00,0.00,ATL,LAX,2025,3
1.00,0.00,0.00,ATL,LAX,2025,4
1.00,0.00,0.00,ATL,LAX,2025,4
1.00,0.00,0.00,AUS,CNO,2025,3
1.00,0.00,0.00,AUS,OAK,2025,2
1.00,0.00,0.00,AUS,OAK,2025,4
1.00,0.00,0.00,AUS,OAK,2025,4
1.00,0.00,0.00,AUS,OAK,2025,4
1.00,0.00,0.00,AUS,SDM,2025,1
1.00,0.00,0.00,AZA,CNO,2025,2
1.00,0.00,0.00,AZA,LAX,2025,2
1.00,0.00,0.00,AZA,LAX,2025,2
1.00,0.00,0.00,AZA,ONT,2025,2
1.00,0.00,0.00,AZA,RQK,2025,2
1.00,0.00,0.00,AZA,SBD,2025,2
1.00,0.00,0.00,AZA,SFO,2025,2
1.00,0.00,0.00,AZA,SUU,2025,2
1.00,0.00,0.00,BFI,BUR,2025,4
1.00,0.00,0.00,BFI,LAX,2025,1
1.00,0.00,0.00,BFI,LAX,2025,2
1.00,0.00,0.00,BFI,LAX,2025,3
1.00,0.00,0.00,BFI,LGB,2025,2
1.00,0.00,0.00,BFI,LGB,2025,4
1.00,0.00,0.00,BFI,MHR,2025,2
1.00,0.00,0.00,BFI,MHR,2025,3
1.00,0.00,0.00,BFI,MHR,2025,3
1.00,0.00,0.00,BFI,MHR,2025,4
1.00,0.00,0.00,BFI,OAK,2025,1
1.00,0.00,0.00,BFI,OAK,2025,4
1.00,0.00,0.00,BFI,SJC,2025,2
1.00,0.00,0.00,BFI,SNA,2025,3
1.00,0.00,0.00,BFL,POC,2025,2
1.00,0.00,0.00,BFL,SBA,2025,4
1.00,0.00,0.00,BHM,LAX,2025,3
1.00,0.00,0.00,BHM,LAX,2025,4
1.00,0.00,0.00,BIH,ONT,2025,1
1.00,0.00,0.00,BIH,ONT,2025,2
1.00,0.00,0.00,BIH,ONT,2025,2
1.00,0.00,0.00,BIL,FAT,2025,4
1.00,0.00,0.00,BIL,LAX,2025,4
1.00,0.00,0.00,BIL,MHR,2025,4
1.00,0.00,0.00,BIL,MHR,2025,4
1.00,0.00,0.00,BIL,ONT,2025,1
1.00,0.00,0.00,BIL,ONT,2025,4
1.00,0.00,0.00,BNA,ONT,2025,1
1.00,0.00,0.00,BNA,ONT,2025,1
1.00,0.00,0.00,BNA,SBD,2025,3
1.00,0.00,0.00,BNA,SBD,2025,4
1.00,0.00,0.00,BNA,SBD,2025,4
1.00,0.00,0.00,BOI,FAT,2025,3
1.00,0.00,0.00,BOI,MHR,2025,4
1.00,0.00,0.00,BOI,OAK,2025,4
1.00,0.00,0.00,BOI,OAK,2025,4
1.00,0.00,0.00,BOI,ONT,2025,1
1.00,0.00,0.00,BOI,ONT,2025,1
1.00,0.00,0.00,BOI,ONT,2025,3
1.00,0.00,0.00,BOI,ONT,2025,4
1.00,0.00,0.00,BOI,ONT,2025,4
1.00,0.00,0.00,BOI,SBD,2025,4
1.00,0.00,0.00,BRO,SDM,2025,2
1.00,0.00,0.00,BUR,AUS,2025,4
1.00,0.00,0.00,BUR,DEN,2025,3
1.00,0.00,0.00,BUR,ELP,2025,4
1.00,0.00,0.00,BUR,ONT,2025,1
1.00,0.00,0.00,BUR,SDF,2025,1
1.00,0.00,0.00,BUR,SDF,2025,2
1.00,0.00,0.00,BUR,SDF,2025,2
1.00,0.00,0.00,BUR,SDF,2025,3
1.00,0.00,0.00,BUR,SDF,2025,3
1.00,0.00,0.00,BUR,SDF,2025,4
1.00,0.00,0.00,BUR,STL,2025,4
1.00,0.00,0.00,CEC,CIC,2025,3
1.00,0.00,0.00,CEC,EKA,2025,3
1.00,0.00,0.00,CEC,SMF,2025,4
1.00,0.00,0.00,CEC,SMF,2025,4
1.00,0.00,0.00,CHS,OAK,2025,1
1.00,0.00,0.00,CIC,RDD,2025,4
1.00,0.00,0.00,CIC,RDD,2025,4
1.00,0.00,0.00,CIC,SMF,2025,3
1.00,0.00,0.00,CID,MHR,2025,3
1.00,0.00,0.00,CID,OAK,2025,1
1.00,0.00,0.00,CID,OAK,2025,1
1.00,0.00,0.00,CID,ONT,2025,3
1.00,0.00,0.00,CLE,SDM,2025,3
1.00,0.00,0.00,CNO,AUS,2025,2
1.00,0.00,0.00,CNO,BWG,2025,4
1.00,0.00,0.00,CNO,DRT,2025,3
1.00,0.00,0.00,CNO,ELP,2025,1
1.00,0.00,0.00,CNO,ELP,2025,1
1.00,0.00,0.00,CNO,ELP,2025,4
1.00,0.00,0.00,CNO,FWA,2025,1
1.00,0.00,0.00,CNO,ISP,2025,2
1.00,0.00,0.00,CNO,LCK,2025,1
1.00,0.00,0.00,CNO,LRD,2025,1
1.00,0.00,0.00,CNO,LRD,2025,1
1.00,0.00,0.00,CNO,LRD,2025,2
1.00,0.00,0.00,CNO,LRD,2025,2
1.00,0.00,0.00,CNO,LRD,2025,2
1.00,0.00,0.00,CNO,LRD,2025,4
1.00,0.00,0.00,CNO,PAE,2025,1
1.00,0.00,0.00,CNO,PAE,2025,1
1.00,0.00,0.00,CNO,PTK,2025,1
1.00,0.00,0.00,CNO,TCL,2025,2
1.00,0.00,0.00,CNO,YIP,2025,2
1.00,0.00,0.00,CNO,YIP,2025,3
1.00,0.00,0.00,CVG,LAX,2025,1
1.00,0.00,0.00,CVG,LAX,2025,1
1.00,0.00,0.00,CVG,LAX,2025,1
1.00,0.00,0.00,CVG,LAX,2025,1
1.00,0.00,0.00,CVG,LAX,2025,1
1.00,0.00,0.00,CVG,LAX,2025,1
1.00,0.00,0.00,CVG,LAX,2025,1
1.00,0.00,0.00,CVG,LAX,2025,2
1.00,0.00,0.00,CVG,LAX,2025,2
1.00,0.00,0.00,CVG,LAX,2025,2
1.00,0.00,0.00,CVG,LAX,2025,2
1.00,0.00,0.00,CVG,LAX,2025,2
1.00,0.00,0.00,CVG,LAX,2025,3
1.00,0.00,0.00,CVG,LAX,2025,3
1.00,0.00,0.00,CVG,LAX,2025,3
1.00,0.00,0.00,CVG,LAX,2025,3
1.00,0.00,0.00,CVG,LAX,2025,3
1.00,0.00,0.00,CVG,LAX,2025,4
1.00,0.00,0.00,CVG,LAX,2025,4
1.00,0.00,0.00,CVG,LAX,2025,4
1.00,0.00,0.00,CVG,ONT,2025,1
1.00,0.00,0.00,CVG,ONT,2025,1
1.00,0.00,0.00,CVG,ONT,2025,2
1.00,0.00,0.00,CVG,RIV,2025,2
1.00,0.00,0.00,CVG,SAN,2025,4
1.00,0.00,0.00,CVG,SAN,2025,4
1.00,0.00,0.00,CVG,SBD,2025,1
1.00,0.00,0.00,CVG,SBD,2025,4
1.00,0.00,0.00,CVG,SCK,2025,3
1.00,0.00,0.00,CVG,SCK,2025,4
1.00,0.00,0.00,CVG,SFO,2025,1
1.00,0.00,0.00,CVG,SFO,2025,1
1.00,0.00,0.00,CVG,SFO,2025,3
1.00,0.00,0.00,CVG,SMF,2025,2
1.00,0.00,0.00,CVG,SMF,2025,3
1.00,0.00,0.00,CVG,SMF,2025,4
1.00,0.00,0.00,DEN,LAX,2025,2
1.00,0.00,0.00,DEN,LAX,2025,4
1.00,0.00,0.00,DEN,LAX,2025,4
1.00,0.00,0.00,DEN,LAX,2025,4
1.00,0.00,0.00,DEN,LAX,2025,4
1.00,0.00,0.00,DEN,LGB,2025,4
1.00,0.00,0.00,DEN,MHR,2025,2
1.00,0.00,0.00,DEN,MHR,2025,4
1.00,0.00,0.00,DEN,OAK,2025,1
1.00,0.00,0.00,DEN,ONT,2025,2
1.00,0.00,0.00,DEN,ONT,2025,2
1.00,0.00,0.00,DEN,ONT,2025,3
1.00,0.00,0.00,DEN,ONT,2025,3
1.00,0.00,0.00,DEN,SFO,2025,4
1.00,0.00,0.00,DFW,FAT,2025,1
1.00,0.00,0.00,DFW,LAX,2025,1
1.00,0.00,0.00,DFW,LAX,2025,3
1.00,0.00,0.00,DFW,LAX,2025,4
1.00,0.00,0.00,DFW,LAX,2025,4
1.00,0.00,0.00,DFW,LGB,2025,4
1.00,0.00,0.00,DFW,OAK,2025,1
1.00,0.00,0.00,DFW,OAK,2025,1
1.00,0.00,0.00,DFW,OAK,2025,2
1.00,0.00,0.00,DFW,ONT,2025,1
1.00,0.00,0.00,DFW,SAN,2025,1
1.00,0.00,0.00,DSM,ONT,2025,4
1.00,0.00,0.00,EDW,HIK,2025,1
1.00,0.00,0.00,EKA,CEC,2025,3
1.00,0.00,0.00,EKA,SMF,2025,3
1.00,0.00,0.00,EKA,UKI,2025,3
1.00,0.00,0.00,ELP,LAX,2025,3
1.00,0.00,0.00,ELP,LGB,2025,4
1.00,0.00,0.00,ELP,ONT,2025,1
1.00,0.00,0.00,ELP,SDM,2025,1
1.00,0.00,0.00,EUG,CNO,2025,1
1.00,0.00,0.00,EUG,CNO,2025,1
1.00,0.00,0.00,EVV,OAK,2025,2
1.00,0.00,0.00,EWR,LAX,2025,2
1.00,0.00,0.00,EWR,LAX,2025,3
1.00,0.00,0.00,EWR,LAX,2025,4
1.00,0.00,0.00,EWR,OAK,2025,1
1.00,0.00,0.00,EWR,OAK,2025,4
1.00,0.00,0.00,EWR,SAN,2025,4
1.00,0.00,0.00,EWR,SFO,2025,2
1.00,0.00,0.00,EWR,SFO,2025,4
1.00,0.00,0.00,EWR,SFO,2025,4
1.00,0.00,0.00,EWR,SFO,2025,4
1.00,0.00,0.00,FAI,LAX,2025,4
1.00,0.00,0.00,FAI,LAX,2025,4
1.00,0.00,0.00,FAR,ONT,2025,1
1.00,0.00,0.00,FAR,ONT,2025,4
1.00,0.00,0.00,FAT,LAS,2025,4
1.00,0.00,0.00,FAT,LAX,2025,4
1.00,0.00,0.00,FAT,MHR,2025,1
1.00,0.00,0.00,FAT,MHR,2025,1
1.00,0.00,0.00,FAT,MHR,2025,4
1.00,0.00,0.00,FAT,OAK,2025,1
1.00,0.00,0.00,FAT,ONT,2025,1
1.00,0.00,0.00,FAT,ONT,2025,2
1.00,0.00,0.00,FAT,ONT,2025,3
1.00,0.00,0.00,FAT,ONT,2025,4
1.00,0.00,0.00,FAT,RFD,2025,2
1.00,0.00,0.00,FAT,RNO,2025,3
1.00,0.00,0.00,FAT,SDF,2025,2
1.00,0.00,0.00,FAT,SDF,2025,2
1.00,0.00,0.00,FAT,SDF,2025,4
1.00,0.00,0.00,FAT,SJC,2025,4
1.00,0.00,0.00,FAT,VIS,2025,1
1.00,0.00,0.00,FAT,VIS,2025,1
1.00,0.00,0.00,FAT,VIS,2025,4
1.00,0.00,0.00,FSD,MHR,2025,3
1.00,0.00,0.00,FSD,MHR,2025,4
1.00,0.00,0.00,FSD,MHR,2025,4
1.00,0.00,0.00,GEG,LAX,2025,1
1.00,0.00,0.00,GEG,LAX,2025,4
1.00,0.00,0.00,GEG,MHR,2025,1
1.00,0.00,0.00,GEG,MHR,2025,2
1.00,0.00,0.00,GEG,OAK,2025,2
1.00,0.00,0.00,GEG,ONT,2025,1
1.00,0.00,0.00,GEG,ONT,2025,2
1.00,0.00,0.00,GEG,ONT,2025,3
1.00,0.00,0.00,GEG,ONT,2025,3
1.00,0.00,0.00,GEG,SBD,2025,4
1.00,0.00,0.00,GEG,SBD,2025,4
1.00,0.00,0.00,GSP,CNO,2025,2
1.00,0.00,0.00,GSP,LAX,2025,2
1.00,0.00,0.00,GUM,LAX,2025,3
1.00,0.00,0.00,GUM,SFO,2025,2
1.00,0.00,0.00,HIK,EDW,2025,1
1.00,0.00,0.00,HIK,OAK,2025,1
1.00,0.00,0.00,HNL,LAX,2025,1
1.00,0.00,0.00,HNL,LAX,2025,3
1.00,0.00,0.00,HNL,LAX,2025,3
1.00,0.00,0.00,HNL,LAX,2025,4
1.00,0.00,0.00,HNL,LAX,2025,4
1.00,0.00,0.00,HNL,ONT,2025,1
1.00,0.00,0.00,HNL,ONT,2025,1
1.00,0.00,0.00,HNL,ONT,2025,1
1.00,0.00,0.00,HNL,ONT,2025,4
1.00,0.00,0.00,HNL,SBD,2025,1
1.00,0.00,0.00,HNL,SBD,2025,2
1.00,0.00,0.00,HNL,SBD,2025,3
1.00,0.00,0.00,HNL,SFO,2025,1
1.00,0.00,0.00,HNL,SFO,2025,1
1.00,0.00,0.00,HNL,SFO,2025,4
1.00,0.00,0.00,HNL,SFO,2025,4
1.00,0.00,0.00,IAD,SFO,2025,1
1.00,0.00,0.00,IAH,CNO,2025,2
1.00,0.00,0.00,IAH,LAX,2025,2
1.00,0.00,0.00,IAH,ONT,2025,2
1.00,0.00,0.00,IAH,ONT,2025,3
1.00,0.00,0.00,IAH,ONT,2025,4
1.00,0.00,0.00,IAH,ONT,2025,4
1.00,0.00,0.00,IAH,SBD,2025,2
1.00,0.00,0.00,IAH,SBD,2025,2
1.00,0.00,0.00,IAH,SBD,2025,3
1.00,0.00,0.00,ICT,CNO,2025,4
1.00,0.00,0.00,ICT,OAK,2025,4
1.00,0.00,0.00,ICT,ONT,2025,4
1.00,0.00,0.00,ICT,SDM,2025,2
1.00,0.00,0.00,ILN,ONT,2025,3
1.00,0.00,0.00,ILN,SAN,2025,2
1.00,0.00,0.00,ILN,SMF,2025,4
1.00,0.00,0.00,IND,LAX,2025,2
1.00,0.00,0.00,IND,LAX,2025,3
1.00,0.00,0.00,IND,OAK,2025,1
1.00,0.00,0.00,IND,OAK,2025,4
1.00,0.00,0.00,IND,SAN,2025,4
1.00,0.00,0.00,IND,SFO,2025,3
1.00,0.00,0.00,JFK,LAX,2025,1
1.00,0.00,0.00,JFK,LAX,2025,4
1.00,0.00,0.00,JFK,SBD,2025,1
1.00,0.00,0.00,JFK,SBD,2025,1
1.00,0.00,0.00,KOA,ONT,2025,1
1.00,0.00,0.00,KOA,ONT,2025,4
1.00,0.00,0.00,KOA,SBD,2025,4
1.00,0.00,0.00,KOA,SMF,2025,3
1.00,0.00,0.00,LAL,SBD,2025,3
1.00,0.00,0.00,LAL,SBD,2025,4
1.00,0.00,0.00,LAL,SMF,2025,4
1.00,0.00,0.00,LAS,BUR,2025,4
1.00,0.00,0.00,LAS,LAX,2025,3
1.00,0.00,0.00,LAS,LAX,2025,4
1.00,0.00,0.00,LAS,LAX,2025,4
1.00,0.00,0.00,LAS,LAX,2025,4
1.00,0.00,0.00,LAS,OAK,2025,2
1.00,0.00,0.00,LAS,OAK,2025,2
1.00,0.00,0.00,LAS,ONT,2025,4
1.00,0.00,0.00,LAS,ONT,2025,4
1.00,0.00,0.00,LAS,RIV,2025,1
1.00,0.00,0.00,LAS,RIV,2025,1
1.00,0.00,0.00,LAS,SAN,2025,3
1.00,0.00,0.00,LAS,SBD,2025,1
1.00,0.00,0.00,LAS,SBD,2025,4
1.00,0.00,0.00,LAX,ABQ,2025,3
1.00,0.00,0.00,LAX,AEX,2025,3
1.00,0.00,0.00,LAX,ANC,2025,1
1.00,0.00,0.00,LAX,ANC,2025,2
1.00,0.00,0.00,LAX,ANC,2025,2
1.00,0.00,0.00,LAX,ANC,2025,2
1.00,0.00,0.00,LAX,ANC,2025,2
1.00,0.00,0.00,LAX,ANC,2025,3
1.00,0.00,0.00,LAX,ANC,2025,3
1.00,0.00,0.00,LAX,ANC,2025,3
1.00,0.00,0.00,LAX,ANC,2025,3
1.00,0.00,0.00,LAX,ANC,2025,3
1.00,0.00,0.00,LAX,ANC,2025,3
1.00,0.00,0.00,LAX,ANC,2025,4
1.00,0.00,0.00,LAX,ANC,2025,4
1.00,0.00,0.00,LAX,ANC,2025,4
1.00,0.00,0.00,LAX,ANC,2025,4
1.00,0.00,0.00,LAX,ANC,2025,4
1.00,0.00,0.00,LAX,ATL,2025,1
1.00,0.00,0.00,LAX,ATL,2025,2
1.00,0.00,0.00,LAX,ATL,2025,3
1.00,0.00,0.00,LAX,ATL,2025,3
1.00,0.00,0.00,LAX,ATL,2025,4
1.00,0.00,0.00,LAX,AUS,2025,2
1.00,0.00,0.00,LAX,AUS,2025,3
1.00,0.00,0.00,LAX,AZA,2025,3
1.00,0.00,0.00,LAX,BNA,2025,1
1.00,0.00,0.00,LAX,BUR,2025,3
1.00,0.00,0.00,LAX,BUR,2025,3
1.00,0.00,0.00,LAX,BUR,2025,3
1.00,0.00,0.00,LAX,CVG,2025,1
1.00,0.00,0.00,LAX,CVG,2025,1
1.00,0.00,0.00,LAX,CVG,2025,1
1.00,0.00,0.00,LAX,CVG,2025,1
1.00,0.00,0.00,LAX,CVG,2025,1
1.00,0.00,0.00,LAX,CVG,2025,1
1.00,0.00,0.00,LAX,CVG,2025,2
1.00,0.00,0.00,LAX,CVG,2025,2
1.00,0.00,0.00,LAX,CVG,2025,2
1.00,0.00,0.00,LAX,CVG,2025,2
1.00,0.00,0.00,LAX,CVG,2025,2
1.00,0.00,0.00,LAX,CVG,2025,3
1.00,0.00,0.00,LAX,CVG,2025,3
1.00,0.00,0.00,LAX,CVG,2025,3
1.00,0.00,0.00,LAX,CVG,2025,3
1.00,0.00,0.00,LAX,CVG,2025,4
1.00,0.00,0.00,LAX,CVG,2025,4
1.00,0.00,0.00,LAX,DEN,2025,1
1.00,0.00,0.00,LAX,DEN,2025,1
1.00,0.00,0.00,LAX,DEN,2025,2
1.00,0.00,0.00,LAX,DFW,2025,1
1.00,0.00,0.00,LAX,DFW,2025,1
1.00,0.00,0.00,LAX,DFW,2025,1
1.00,0.00,0.00,LAX,DFW,2025,1
1.00,0.00,0.00,LAX,DFW,2025,2
1.00,0.00,0.00,LAX,DFW,2025,2
1.00,0.00,0.00,LAX,DFW,2025,2
1.00,0.00,0.00,LAX,DFW,2025,3
1.00,0.00,0.00,LAX,DFW,2025,4
1.00,0.00,0.00,LAX,DFW,2025,4
1.00,0.00,0.00,LAX,DFW,2025,4
1.00,0.00,0.00,LAX,ELP,2025,1
1.00,0.00,0.00,LAX,EWR,2025,2
1.00,0.00,0.00,LAX,EWR,2025,2
1.00,0.00,0.00,LAX,EWR,2025,3
1.00,0.00,0.00,LAX,GUM,2025,3
1.00,0.00,0.00,LAX,HNL,2025,1
1.00,0.00,0.00,LAX,HNL,2025,2
1.00,0.00,0.00,LAX,HNL,2025,2
1.00,0.00,0.00,LAX,HNL,2025,2
1.00,0.00,0.00,LAX,HNL,2025,2
1.00,0.00,0.00,LAX,HNL,2025,2
1.00,0.00,0.00,LAX,HNL,2025,3
1.00,0.00,0.00,LAX,HNL,2025,4
1.00,0.00,0.00,LAX,IAH,2025,1
1.00,0.00,0.00,LAX,IAH,2025,3
1.00,0.00,0.00,LAX,IND,2025,1
1.00,0.00,0.00,LAX,IND,2025,2
1.00,0.00,0.00,LAX,IND,2025,3
1.00,0.00,0.00,LAX,IND,2025,3
1.00,0.00,0.00,LAX,IND,2025,4
1.00,0.00,0.00,LAX,JFK,2025,1
1.00,0.00,0.00,LAX,JFK,2025,2
1.00,0.00,0.00,LAX,JFK,2025,3
1.00,0.00,0.00,LAX,JFK,2025,3
1.00,0.00,0.00,LAX,LAX,2025,1
1.00,0.00,0.00,LAX,LAX,2025,2
1.00,0.00,0.00,LAX,LAX,2025,3
1.00,0.00,0.00,LAX,LAX,2025,3
1.00,0.00,0.00,LAX,LAX,2025,4
1.00,0.00,0.00,LAX,LCK,2025,3
1.00,0.00,0.00,LAX,LCK,2025,3
1.00,0.00,0.00,LAX,LCK,2025,4
1.00,0.00,0.00,LAX,MCC,2025,4
1.00,0.00,0.00,LAX,MCI,2025,2
1.00,0.00,0.00,LAX,MCO,2025,1
1.00,0.00,0.00,LAX,MCO,2025,3
1.00,0.00,0.00,LAX,MCO,2025,4
1.00,0.00,0.00,LAX,MEM,2025,1
1.00,0.00,0.00,LAX,MEM,2025,2
1.00,0.00,0.00,LAX,MEM,2025,3
1.00,0.00,0.00,LAX,MEM,2025,3
1.00,0.00,0.00,LAX,MEM,2025,3
1.00,0.00,0.00,LAX,MEM,2025,4
1.00,0.00,0.00,LAX,MEM,2025,4
1.00,0.00,0.00,LAX,MIA,2025,1
1.00,0.00,0.00,LAX,MIA,2025,1
1.00,0.00,0.00,LAX,MIA,2025,2
1.00,0.00,0.00,LAX,MIA,2025,3
1.00,0.00,0.00,LAX,MIA,2025,3
1.00,0.00,0.00,LAX,MIA,2025,3
1.00,0.00,0.00,LAX,MIA,2025,3
1.00,0.00,0.00,LAX,MIA,2025,3
1.00,0.00,0.00,LAX,MIA,2025,4
1.00,0.00,0.00,LAX,MSP,2025,3
1.00,0.00,0.00,LAX,MSP,2025,3
1.00,0.00,0.00,LAX,MZJ,2025,1
1.00,0.00,0.00,LAX,NUW,2025,4
1.00,0.00,0.00,LAX,OAK,2025,1
1.00,0.00,0.00,LAX,OAK,2025,1
1.00,0.00,0.00,LAX,OAK,2025,4
1.00,0.00,0.00,LAX,ONT,2025,1
1.00,0.00,0.00,LAX,ONT,2025,1
1.00,0.00,0.00,LAX,ONT,2025,4
1.00,0.00,0.00,LAX,ONT,2025,4
1.00,0.00,0.00,LAX,ONT,2025,4
1.00,0.00,0.00,LAX,ONT,2025,4
1.00,0.00,0.00,LAX,ORD,2025,1
1.00,0.00,0.00,LAX,ORD,2025,1
1.00,0.00,0.00,LAX,ORD,2025,1
1.00,0.00,0.00,LAX,ORD,2025,3
1.00,0.00,0.00,LAX,ORD,2025,3
1.00,0.00,0.00,LAX,ORD,2025,3
1.00,0.00,0.00,LAX,ORD,2025,3
1.00,0.00,0.00,LAX,ORD,2025,3
1.00,0.00,0.00,LAX,ORD,2025,3
1.00,0.00,0.00,LAX,ORD,2025,3
1.00,0.00,0.00,LAX,ORD,2025,3
1.00,0.00,0.00,LAX,ORD,2025,4
1.00,0.00,0.00,LAX,ORD,2025,4
1.00,0.00,0.00,LAX,ORD,2025,4
1.00,0.00,0.00,LAX,PDX,2025,2
1.00,0.00,0.00,LAX,PHX,2025,1
1.00,0.00,0.00,LAX,PHX,2025,1
1.00,0.00,0.00,LAX,PHX,2025,2
1.00,0.00,0.00,LAX,PHX,2025,2
1.00,0.00,0.00,LAX,PHX,2025,2
1.00,0.00,0.00,LAX,PHX,2025,3
1.00,0.00,0.00,LAX,PHX,2025,3
1.00,0.00,0.00,LAX,PHX,2025,3
